ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,gender_0to1,gender_1to0,marry_1to0,marry_0to1,graduated_1to0,graduated_0to1,var_down,var_up,ID_change,Segmentation
459264,0,0,35,1,0,0,0,2,5,0,0,0,0,0,0,0,0,1,3
459265,0,1,41,1,0,0,1,2,5,0,0,0,1,0,0,0,0,0,3
459266,1,0,26,1,5,5,0,5,5,1,0,1,0,0,0,0,0,0,4
459266,1,0,32,1,5,6,0,5,5,0,0,0,0,0,0,0,0,1,4
459267,0,0,31,0,5,4,0,3,5,0,1,0,0,1,0,0,0,0,1
459268,0,0,33,0,6,7,0,-1,5,0,0,0,0,0,0,0,0,0,4
459269,1,1,58,1,0,0,1,2,5,1,0,0,1,0,1,0,0,0,3
459270,1,1,65,1,6,0,2,2,5,0,0,0,0,0,0,0,0,0,1
459270,1,1,69,1,6,1,2,2,5,0,0,0,0,0,0,0,0,1,1
459271,0,0,55,1,0,1,0,1,5,0,1,1,0,0,0,0,0,0,1
459272,0,1,60,1,0,0,2,2,5,0,0,0,1,0,0,0,0,0,3
459274,0,1,82,1,7,0,2,2,5,0,0,0,0,0,0,0,0,0,2
459275,0,0,18,0,1,2,0,4,5,0,0,1,0,1,0,0,0,0,4
459276,0,0,20,0,5,0,0,4,5,0,0,0,0,0,0,0,0,0,4
459277,1,1,38,0,3,0,0,2,5,1,0,0,1,0,0,0,0,0,2
459278,1,1,65,0,4,-1,2,2,5,0,0,0,0,0,0,0,0,0,1
459279,0,0,38,1,0,7,0,1,5,0,1,1,0,0,1,0,0,0,3
459280,1,1,60,1,-1,0,0,1,5,1,0,0,1,0,0,0,0,0,2
459281,1,1,41,1,0,0,0,2,5,0,0,0,0,0,0,0,0,0,2
459282,1,1,48,1,0,0,1,2,5,0,0,0,0,0,0,0,0,0,3
459284,0,1,70,1,7,1,2,2,5,0,1,0,0,0,0,0,0,0,3
459284,0,1,71,1,7,1,2,2,5,0,0,0,0,0,0,0,0,1,3
459285,1,0,76,1,7,0,0,2,5,1,0,1,0,0,0,0,0,0,1
459286,0,0,42,1,0,0,0,1,5,0,1,0,0,0,0,0,0,0,4
459287,1,0,35,1,7,1,0,1,3,1,0,0,0,0,0,1,0,0,4
459287,1,0,43,1,7,0,0,1,3,0,0,0,0,0,0,0,0,1,4
459288,1,1,41,1,0,1,0,2,5,0,0,0,1,0,0,0,1,0,1
459288,1,1,37,1,0,0,0,2,5,0,0,0,0,0,0,0,0,1,1
459289,1,0,39,1,1,1,0,1,5,0,0,1,0,0,0,0,0,0,1
459289,1,0,42,1,1,0,0,1,5,0,0,0,0,0,0,0,0,1,1
459290,0,1,70,1,1,1,1,2,5,0,1,0,1,0,0,0,0,0,
459291,0,0,38,1,3,0,0,1,5,0,0,1,0,0,0,0,0,0,1
459292,1,0,46,1,0,1,0,2,5,1,0,0,0,0,0,0,0,0,3
459292,1,0,46,1,0,0,0,2,5,0,0,0,0,0,0,0,0,1,3
459293,1,0,21,0,5,-1,0,-1,0,0,0,0,0,1,0,1,0,0,
459294,1,0,23,0,5,9,0,4,5,0,0,0,0,0,0,0,1,0,4
459296,1,1,70,1,0,1,1,2,5,0,0,0,1,0,1,0,0,0,3
459296,1,1,70,1,0,0,1,2,5,0,0,0,0,0,0,0,0,1,3
459297,1,1,72,1,4,0,2,4,5,0,0,0,0,0,0,0,0,0,3
459298,1,1,45,1,0,4,1,4,5,0,0,0,0,0,0,0,0,0,3
459299,1,0,36,1,0,-1,0,3,5,0,0,1,0,0,0,0,0,0,2
459300,0,1,58,1,0,0,0,-1,5,0,1,0,1,0,0,0,0,0,3
459300,0,1,61,1,0,1,0,-1,5,0,0,0,0,0,0,0,0,1,3
459301,0,0,33,1,5,0,0,3,5,0,0,1,0,0,0,0,0,0,3
459302,0,1,57,1,0,-1,1,4,1,0,0,0,1,0,0,1,0,0,3
459303,1,1,55,1,0,0,0,1,5,1,0,0,0,0,0,0,1,0,2
459304,0,1,43,1,0,8,1,2,5,0,1,0,0,0,0,0,0,0,2
459305,1,1,29,0,5,13,2,2,5,1,0,0,0,1,0,0,0,0,2
459306,0,0,48,1,0,4,0,1,5,0,1,1,0,0,1,0,0,0,3
459307,1,1,62,1,3,0,0,1,5,1,0,0,1,0,0,0,0,0,2
459307,1,1,60,1,3,1,0,1,5,0,0,0,0,0,0,0,0,1,2
459308,0,1,47,1,0,0,1,2,5,0,1,0,0,0,0,0,0,0,3
459309,0,1,41,1,0,9,2,2,1,0,0,0,0,0,0,1,0,0,2
459310,1,0,38,1,3,1,0,2,1,1,0,1,0,0,0,0,0,0,4
459310,1,0,37,1,3,0,0,2,1,0,0,0,0,0,0,0,0,1,4
459311,1,0,29,1,4,0,0,5,5,0,0,0,0,0,0,0,1,0,3
459312,1,0,22,0,5,1,0,4,3,0,0,0,0,1,0,1,0,0,4
459313,1,1,42,0,3,0,1,4,5,0,0,0,1,0,0,0,1,0,3
459314,1,1,46,1,0,-1,1,4,5,0,0,0,0,0,1,0,0,0,3
459315,0,1,27,1,1,1,0,2,3,0,1,0,0,0,0,1,0,0,4
459316,1,1,32,1,5,1,0,2,5,1,0,0,0,0,0,0,1,0,4
459316,1,1,30,1,5,1,0,2,5,0,0,0,0,0,0,0,0,1,4
459317,1,1,52,1,4,1,2,4,5,0,0,0,0,0,0,0,0,0,3
459318,0,0,32,1,2,0,0,3,5,0,1,1,0,0,0,0,0,0,4
459318,0,0,32,1,2,1,0,3,5,0,0,0,0,0,0,0,0,1,4
459319,0,1,46,0,0,1,2,2,5,0,0,0,1,1,0,0,0,0,3
459320,1,1,26,1,4,0,0,3,5,1,0,0,0,0,1,0,0,0,4
459320,1,1,26,1,4,0,0,3,5,0,0,0,0,0,0,0,0,1,4
459321,1,1,81,1,3,1,0,1,5,0,0,0,0,0,0,0,0,0,2
459322,1,0,36,1,8,0,0,1,5,0,0,1,0,0,0,0,0,0,1
459322,1,0,42,1,8,0,0,1,5,0,0,0,0,0,0,0,0,1,1
459323,0,0,21,0,1,-1,0,-1,5,0,1,0,0,1,0,0,0,0,4
459323,0,0,18,0,1,-1,0,-1,5,0,0,0,0,0,0,0,0,1,4
459324,0,0,18,0,5,1,0,3,5,0,0,0,0,0,0,0,0,0,4
459325,1,1,26,0,4,9,2,4,5,1,0,0,1,0,0,0,0,0,4
459326,1,1,35,0,5,1,0,5,5,0,0,0,0,0,0,0,0,0,4
459327,1,0,50,0,1,9,0,3,5,0,0,1,0,0,0,0,0,0,4
459328,1,1,48,1,4,1,2,3,5,0,0,0,1,0,1,0,0,0,2
459329,0,1,71,0,2,1,2,4,2,0,1,0,0,1,0,1,0,0,1
459330,1,0,33,0,8,11,0,9,5,1,0,1,0,0,0,0,1,0,4
459331,0,0,70,1,7,0,0,1,5,0,1,0,0,0,1,0,0,0,4
459332,0,1,72,1,6,1,0,-1,5,0,0,0,1,0,0,0,0,0,2
459333,1,0,29,1,5,1,0,2,5,1,0,1,0,0,0,0,0,0,4
459334,1,1,36,1,5,3,0,3,5,0,0,0,1,0,0,0,0,0,4
459335,1,0,26,1,5,-1,0,3,0,0,0,1,0,0,0,1,0,0,4
459336,1,1,26,1,0,6,1,2,5,0,0,0,1,0,0,0,1,0,1
459337,0,1,25,1,2,6,1,2,5,0,1,0,0,0,0,0,0,0,1
459338,1,1,88,0,4,-1,0,-1,5,1,0,0,0,1,0,0,0,0,4
459338,1,1,80,0,4,-1,0,-1,5,0,0,0,0,0,0,0,0,1,4
459339,1,1,28,1,5,8,2,2,5,0,0,0,0,0,1,0,0,0,1
459339,1,1,29,1,5,8,2,2,5,0,0,0,0,0,0,0,0,1,1
459340,1,1,53,1,0,1,1,3,5,0,0,0,0,0,0,0,0,0,2
459341,1,1,72,1,7,0,2,2,5,0,0,0,0,0,0,0,0,0,3
459342,0,1,84,0,7,1,2,2,5,0,1,0,0,1,0,0,0,0,3
459343,0,1,40,1,3,12,0,6,5,0,0,0,0,0,1,0,0,0,1
459344,0,1,76,1,0,1,2,2,5,0,0,0,0,0,0,0,0,0,3
459344,0,1,88,1,0,1,2,2,5,0,0,0,0,0,0,0,0,1,3
459345,0,1,39,1,0,3,0,1,5,0,0,0,0,0,0,0,0,0,2
459346,1,1,47,1,4,0,1,5,1,1,0,0,0,0,0,1,0,0,2
459347,1,1,69,1,7,1,0,1,5,0,0,0,0,0,0,0,1,0,2
459347,1,1,70,1,7,1,0,1,5,0,0,0,0,0,0,0,0,1,2
459349,0,1,48,1,0,0,2,4,5,0,1,0,0,0,0,0,0,0,3
459349,0,1,50,1,0,1,2,4,5,0,0,0,0,0,0,0,0,1,3
459350,0,1,56,1,2,0,2,2,5,0,0,0,0,0,0,0,0,0,2
459351,0,1,57,1,0,0,2,-1,0,0,0,0,0,0,0,1,0,0,3
459352,1,1,38,1,1,4,1,4,2,1,0,0,0,0,0,0,1,0,2
459352,1,1,43,1,1,4,1,4,2,0,0,0,0,0,0,0,0,1,2
459353,1,1,53,1,0,6,1,2,5,0,0,0,0,0,0,0,1,0,3
459353,1,1,51,1,0,6,1,2,5,0,0,0,0,0,0,0,0,1,3
459354,0,1,50,1,0,-1,2,3,5,0,1,0,0,0,0,0,0,0,
459355,0,1,78,0,6,-1,0,1,5,0,0,0,0,1,0,0,0,0,1
459355,0,1,74,0,6,-1,0,1,5,0,0,0,0,0,0,0,0,1,1
459356,1,0,63,1,0,4,0,1,5,1,0,1,0,0,1,0,0,0,1
459357,1,1,69,0,7,0,0,1,5,0,0,0,1,1,0,0,0,0,4
459358,0,0,56,1,7,-1,0,2,5,0,1,1,0,0,1,0,0,0,4
459359,1,1,46,1,3,-1,1,4,5,1,0,0,1,0,0,0,0,0,3
459360,0,0,32,1,5,-1,0,3,5,0,1,1,0,0,0,0,0,0,3
459360,0,0,29,1,5,-1,0,3,5,0,0,0,0,0,0,0,0,1,3
459361,0,0,32,1,2,-1,0,2,5,0,0,0,0,0,0,0,0,0,
459362,1,1,55,0,4,0,0,2,5,1,0,0,1,1,0,0,0,0,1
459362,1,1,60,0,4,0,0,2,5,0,0,0,0,0,0,0,0,1,1
459363,1,0,53,1,0,2,0,1,5,0,0,1,0,0,1,0,0,0,1
459363,1,0,46,1,0,2,0,1,5,0,0,0,0,0,0,0,0,1,1
459364,0,1,76,1,8,0,0,2,5,0,1,0,1,0,0,0,0,0,2
459364,0,1,81,1,8,0,0,2,5,0,0,0,0,0,0,0,0,1,2
459366,0,1,41,1,0,0,0,4,5,0,0,0,0,0,0,0,0,0,1
459367,0,0,22,0,1,11,0,4,0,0,0,1,0,1,0,1,0,0,4
459368,1,1,28,0,4,-1,0,7,3,1,0,0,1,0,0,0,1,0,1
459369,1,1,35,0,2,-1,1,7,3,0,0,0,0,0,0,0,0,0,1
459369,1,1,41,0,2,-1,1,7,3,0,0,0,0,0,0,0,0,1,1
459370,1,0,18,0,5,13,0,4,5,0,0,1,0,0,0,0,1,0,4
459371,1,1,35,1,-1,-1,0,2,5,0,0,0,1,0,1,0,0,0,1
459372,0,0,27,1,5,-1,0,4,5,0,1,1,0,0,0,0,0,0,2
459373,1,0,31,1,5,-1,0,4,5,1,0,0,0,0,0,0,0,0,4
459375,1,1,18,0,4,0,2,4,5,0,0,0,1,1,0,0,0,0,1
459375,1,1,22,0,4,0,2,4,5,0,0,0,0,0,0,0,0,1,1
459377,1,1,37,1,0,0,1,3,5,0,0,0,0,0,1,0,0,0,
459378,1,0,20,0,5,1,0,4,5,0,0,1,0,1,0,0,0,0,4
459379,0,0,19,0,5,3,0,3,5,0,1,0,0,0,0,0,0,0,4
459380,1,1,62,1,0,1,0,1,5,1,0,0,1,0,1,0,0,0,1
459381,1,1,56,1,0,-1,0,2,5,0,0,0,0,0,0,0,0,0,2
459382,0,0,41,1,2,-1,0,1,5,0,1,1,0,0,0,0,0,0,1
459383,1,1,36,0,2,0,0,1,5,1,0,0,1,1,0,0,0,0,4
459383,1,1,43,0,2,0,0,1,5,0,0,0,0,0,0,0,0,1,4
459384,1,1,52,1,0,0,1,3,5,0,0,0,0,0,1,0,0,0,3
459384,1,1,50,1,0,1,1,3,5,0,0,0,0,0,0,0,0,1,3
459385,0,1,41,1,0,0,1,2,6,0,1,0,0,0,0,0,1,0,3
459385,0,1,35,1,0,1,1,2,6,0,0,0,0,0,0,0,0,1,3
459386,1,1,70,0,7,0,2,2,5,1,0,0,0,1,0,1,0,0,2
459386,1,1,65,0,7,1,2,2,5,0,0,0,0,0,0,0,0,1,2
459387,1,0,35,1,1,0,0,1,5,0,0,1,0,0,1,0,0,0,4
459388,0,-1,25,1,6,-1,0,1,5,0,1,0,0,0,0,0,0,0,4
459389,0,0,26,1,2,9,0,8,5,0,0,0,0,0,0,0,0,0,1
459390,0,0,41,0,0,-1,0,2,5,0,0,0,0,1,0,0,0,0,2
459391,0,0,40,1,2,1,0,4,5,0,0,0,0,0,1,0,0,0,4
459391,0,0,41,1,2,0,0,4,5,0,0,0,0,0,0,0,0,1,4
459392,0,0,23,0,1,0,0,3,5,0,0,0,0,1,0,0,0,0,3
459393,0,0,40,0,5,8,0,3,2,0,0,0,0,0,0,1,0,0,4
459394,1,0,28,0,3,9,0,2,5,1,0,0,0,0,0,0,1,0,1
459394,1,0,28,0,3,8,0,2,5,0,0,0,0,0,0,0,0,1,1
459395,1,1,42,0,4,8,0,2,5,0,0,0,1,0,0,0,0,0,4
459396,0,0,50,1,2,0,0,1,5,0,1,1,0,0,1,0,0,0,2
459397,1,1,59,1,0,3,1,2,5,1,0,0,1,0,0,0,0,0,2
459397,1,1,55,1,0,4,1,2,5,0,0,0,0,0,0,0,0,1,2
459398,0,1,60,0,7,-1,2,2,5,0,1,0,0,1,0,0,0,0,3
459398,0,1,58,0,7,-1,2,2,5,0,0,0,0,0,0,0,0,1,3
459399,0,0,20,0,1,1,0,2,5,0,0,1,0,0,0,0,0,0,4
459400,0,1,84,0,7,0,2,2,5,0,0,0,1,0,0,0,0,0,2
459401,1,0,26,0,5,1,0,3,-1,1,0,1,0,0,0,1,0,0,3
459401,1,0,28,0,5,1,0,3,-1,0,0,0,0,0,0,0,0,1,3
459402,0,1,51,1,0,1,1,4,5,0,1,0,1,0,1,0,1,0,3
459403,1,1,46,1,0,-1,1,4,6,1,0,0,0,0,0,0,1,0,3
459403,1,1,48,1,0,-1,1,4,6,0,0,0,0,0,0,0,0,1,3
459405,0,1,81,0,1,0,2,2,5,0,1,0,0,1,0,1,0,0,1
459405,0,1,78,0,1,1,2,2,5,0,0,0,0,0,0,0,0,1,1
459406,1,1,72,0,4,0,2,2,5,1,0,0,0,0,0,0,0,0,2
459407,0,0,37,1,1,0,0,3,5,0,1,1,0,0,1,0,0,0,1
459407,0,0,35,1,1,1,0,3,5,0,0,0,0,0,0,0,0,1,1
459408,1,0,28,0,1,-1,0,1,5,1,0,0,0,1,0,0,0,0,4
459409,0,1,88,1,7,1,2,2,5,0,1,0,1,0,1,0,0,0,2
459409,0,1,76,1,7,0,2,2,5,0,0,0,0,0,0,0,0,1,2
459410,0,1,79,1,7,1,2,2,5,0,0,0,0,0,0,0,0,0,2
459410,0,1,88,1,7,1,2,2,5,0,0,0,0,0,0,0,0,1,2
459411,1,1,74,0,7,8,0,1,5,1,0,0,0,1,0,0,0,0,1
459412,1,1,62,1,-1,0,1,3,5,0,0,0,0,0,1,0,0,0,2
459412,1,1,61,1,-1,1,1,3,5,0,0,0,0,0,0,0,0,1,2
459413,0,1,83,1,0,-1,2,2,5,0,1,0,0,0,0,0,0,0,1
459413,0,1,79,1,0,-1,2,2,5,0,0,0,0,0,0,0,0,1,1
459414,0,0,39,1,-1,8,0,-1,5,0,0,1,0,0,0,0,0,0,3
459415,1,0,26,0,1,0,0,4,5,1,0,0,0,1,0,0,0,0,1
459415,1,0,30,0,1,0,0,4,5,0,0,0,0,0,0,0,0,1,1
459416,1,0,19,0,0,10,0,3,5,0,0,0,0,0,0,0,0,0,1
459417,1,0,19,0,5,-1,0,-1,5,0,0,0,0,0,0,0,0,0,4
459418,1,1,66,0,4,1,2,2,5,0,0,0,1,0,0,0,0,0,4
459418,1,1,69,0,4,0,2,2,5,0,0,0,0,0,0,0,0,1,4
459419,1,1,67,1,1,1,1,2,5,0,0,0,0,0,1,0,0,0,2
459419,1,1,65,1,1,1,1,2,5,0,0,0,0,0,0,0,0,1,2
459420,0,1,70,1,7,0,0,2,5,0,1,0,0,0,0,0,0,0,2
459420,0,1,70,1,7,1,0,2,5,0,0,0,0,0,0,0,0,1,2
459421,1,1,29,0,5,0,1,4,5,1,0,0,0,1,0,0,0,0,1
459421,1,1,32,0,5,0,1,4,5,0,0,0,0,0,0,0,0,1,1
459422,1,1,50,1,3,-1,0,4,5,0,0,0,0,0,1,0,0,0,1
459422,1,1,46,1,3,-1,0,4,5,0,0,0,0,0,0,0,0,1,1
459423,1,0,19,0,5,9,0,5,5,0,0,1,0,1,0,0,0,0,4
459423,1,0,21,0,5,8,0,5,5,0,0,0,0,0,0,0,0,1,4
459424,1,1,50,1,1,-1,0,3,5,0,0,0,1,0,1,0,0,0,2
459424,1,1,47,1,1,-1,0,3,5,0,0,0,0,0,0,0,0,1,2
459425,0,1,87,1,7,0,2,2,5,0,1,0,0,0,0,0,0,0,1
459426,1,0,23,0,-1,1,0,4,5,1,0,1,0,1,0,0,0,0,4
459427,0,1,28,1,5,-1,0,2,5,0,1,0,1,0,1,0,0,0,4
459428,0,0,43,0,8,0,0,2,3,0,0,1,0,1,0,1,0,0,4
459428,0,0,39,0,8,0,0,2,3,0,0,0,0,0,0,0,0,1,4
459429,0,1,25,1,5,-1,0,2,5,0,0,0,1,0,1,0,1,0,4
459431,1,1,68,0,0,0,0,2,5,1,0,0,0,1,0,0,0,0,1
459432,1,1,84,1,7,0,0,3,5,0,0,0,0,0,1,0,0,0,1
459432,1,1,85,1,7,0,0,3,5,0,0,0,0,0,0,0,0,1,1
459433,1,0,26,0,1,1,0,4,5,0,0,1,0,1,0,0,0,0,4
459434,0,1,78,0,7,1,0,1,5,0,1,0,1,0,0,0,0,0,3
459436,0,0,66,1,0,0,0,2,5,0,0,1,0,0,1,0,0,0,
459437,1,1,68,1,7,-1,2,2,5,1,0,0,1,0,0,0,0,0,2
459438,0,1,69,1,0,0,2,2,5,0,1,0,0,0,0,0,0,0,3
459439,0,1,46,1,0,1,1,2,5,0,0,0,0,0,0,0,0,0,1
459439,0,1,50,1,0,1,1,2,5,0,0,0,0,0,0,0,0,1,1
459440,0,0,53,1,0,1,0,1,5,0,0,1,0,0,0,0,0,0,2
459442,1,1,85,1,4,0,2,2,5,1,0,0,1,0,0,0,0,0,3
459443,0,1,50,1,0,8,1,2,5,0,1,0,0,0,0,0,0,0,2
459444,1,1,68,1,0,1,2,2,5,1,0,0,0,0,0,0,0,0,3
459445,0,1,35,1,0,0,1,3,5,0,1,0,0,0,0,0,0,0,3
459445,0,1,42,1,0,0,1,3,5,0,0,0,0,0,0,0,0,1,3
459446,1,1,36,0,3,-1,1,3,5,1,0,0,0,1,0,0,0,0,3
459447,1,1,53,1,0,9,0,1,5,0,0,0,0,0,1,0,0,0,2
459447,1,1,53,1,0,9,0,1,5,0,0,0,0,0,0,0,0,1,2
459448,1,1,40,1,4,-1,2,3,5,0,0,0,0,0,0,0,0,0,3
459449,1,1,43,1,0,-1,0,2,5,0,0,0,0,0,0,0,0,0,2
459449,1,1,37,1,0,-1,0,2,5,0,0,0,0,0,0,0,0,1,2
459450,1,1,55,1,0,4,1,4,5,0,0,0,0,0,0,0,0,0,1
459451,0,1,46,1,0,0,0,2,5,0,1,0,0,0,0,0,0,0,3
459451,0,1,45,1,0,1,0,2,5,0,0,0,0,0,0,0,0,1,3
459452,1,1,40,1,0,9,0,2,5,1,0,0,0,0,0,0,0,0,3
459453,1,1,88,1,7,-1,0,-1,5,0,0,0,0,0,0,0,0,0,2
459454,1,1,38,0,0,-1,1,2,5,0,0,0,0,1,0,0,0,0,1
459455,0,1,79,1,7,1,0,1,5,0,1,0,0,0,1,0,0,0,4
459456,0,0,65,0,7,-1,0,1,5,0,0,1,0,1,0,0,0,0,4
459456,0,0,66,0,7,-1,0,1,5,0,0,0,0,0,0,0,0,1,4
459457,1,1,51,1,0,2,0,2,5,1,0,0,1,0,1,0,0,0,1
459458,1,0,33,0,8,-1,0,-1,5,0,0,1,0,1,0,0,0,0,
459459,1,1,36,1,0,4,0,1,5,0,0,0,1,0,1,0,0,0,1
459459,1,1,40,1,0,4,0,1,5,0,0,0,0,0,0,0,0,1,1
459460,1,0,55,0,7,-1,0,1,0,0,0,1,0,1,0,1,0,0,4
459461,0,1,39,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,3
459461,0,1,35,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3
459462,1,1,66,1,0,0,2,2,5,1,0,0,0,0,0,0,1,0,2
459463,0,1,62,1,0,-1,1,3,5,0,1,0,0,0,0,0,0,0,3
459464,1,0,29,1,0,-1,0,2,5,1,0,1,0,0,0,0,0,0,2
459464,1,0,27,1,0,-1,0,2,5,0,0,0,0,0,0,0,0,1,2
459465,0,1,27,1,3,3,0,5,5,0,1,0,1,0,0,0,0,0,2
459466,0,1,48,1,0,0,1,3,3,0,0,0,0,0,0,1,0,0,
459467,0,1,56,1,0,0,1,2,5,0,0,0,0,0,0,0,1,0,3
459467,0,1,56,1,0,0,1,2,5,0,0,0,0,0,0,0,0,1,3
459468,1,1,35,0,0,9,1,3,5,1,0,0,0,1,0,0,0,0,2
459469,1,1,30,1,5,-1,0,6,5,0,0,0,0,0,1,0,0,0,1
459469,1,1,25,1,5,-1,0,6,5,0,0,0,0,0,0,0,0,1,1
459470,1,0,29,1,5,9,0,6,5,0,0,1,0,0,0,0,0,0,4
459471,0,0,32,0,0,-1,0,8,5,0,1,0,0,1,0,0,0,0,3
459471,0,0,30,0,0,-1,0,8,5,0,0,0,0,0,0,0,0,1,3
459472,0,1,77,0,7,-1,2,2,5,0,0,0,1,0,0,0,0,0,1
459473,1,1,78,0,7,-1,2,2,5,1,0,0,0,0,0,0,0,0,1
459474,1,0,25,1,1,6,0,1,1,0,0,1,0,0,1,1,0,0,4
459476,1,1,41,1,0,0,2,4,5,0,0,0,1,0,0,0,1,0,1
459477,0,0,36,0,2,-1,0,2,5,0,1,1,0,1,0,0,0,0,4
459478,1,1,46,1,0,-1,0,1,5,1,0,0,1,0,1,0,0,0,1
459479,1,1,70,0,8,1,0,2,5,0,0,0,0,1,0,0,0,0,1
459480,0,1,50,1,3,7,0,3,5,0,1,0,0,0,1,0,0,0,1
459480,0,1,46,1,3,7,0,3,5,0,0,0,0,0,0,0,0,1,1
459481,1,1,47,0,7,0,0,2,5,1,0,0,0,1,0,0,0,0,1
459481,1,1,49,0,7,0,0,2,5,0,0,0,0,0,0,0,0,1,1
459482,1,1,66,0,8,1,0,4,5,0,0,0,0,0,0,0,0,0,4
459482,1,1,72,0,8,1,0,4,5,0,0,0,0,0,0,0,0,1,4
459483,1,1,55,1,0,1,1,2,6,0,0,0,0,0,1,0,1,0,1
459484,0,1,35,1,3,1,1,2,5,0,1,0,0,0,0,1,0,0,1
459485,0,1,87,1,7,-1,2,2,5,0,0,0,0,0,0,0,0,0,1
459485,0,1,79,1,7,-1,2,2,5,0,0,0,0,0,0,0,0,1,1
459486,1,1,75,1,7,-1,2,2,5,1,0,0,0,0,0,0,0,0,1
459487,1,1,67,0,7,-1,0,-1,5,0,0,0,0,1,0,0,0,0,4
459488,1,1,47,0,0,-1,1,4,5,0,0,0,0,0,0,0,0,0,1
459489,1,1,46,1,1,1,1,4,5,0,0,0,0,0,1,0,0,0,2
459490,1,1,37,0,2,-1,1,2,5,0,0,0,0,1,0,0,0,0,1
459491,0,1,39,1,0,1,1,4,5,0,1,0,0,0,1,0,0,0,3
459492,0,1,72,1,7,1,2,2,5,0,0,0,0,0,0,0,0,0,1
459493,1,0,26,0,5,0,0,7,5,1,0,1,0,1,0,0,0,0,1
459494,0,1,69,0,2,9,0,3,5,0,1,0,1,0,0,0,0,0,1
459495,1,0,29,1,0,-1,0,3,5,1,0,1,0,0,1,0,0,0,4
459496,0,0,42,1,0,-1,0,3,5,0,1,0,0,0,0,0,0,0,1
459496,0,0,35,1,0,-1,0,3,5,0,0,0,0,0,0,0,0,1,1
459497,0,1,80,1,7,0,0,1,5,0,0,0,1,0,0,0,0,0,3
459497,0,1,77,1,7,0,0,1,5,0,0,0,0,0,0,0,0,1,3
459498,0,1,42,1,0,-1,0,2,5,0,0,0,0,0,0,0,0,0,3
459499,0,1,81,0,7,-1,2,2,5,0,0,0,0,1,0,0,0,0,4
459499,0,1,79,0,7,-1,2,2,5,0,0,0,0,0,0,0,0,1,4
459500,1,1,37,1,3,1,1,4,5,1,0,0,0,0,1,0,0,0,2
459501,0,1,62,1,0,4,1,7,6,0,1,0,0,0,0,0,1,0,1
459502,0,1,47,1,0,1,1,3,5,0,0,0,0,0,0,1,0,0,3
459503,1,1,35,1,5,5,2,4,5,1,0,0,0,0,0,0,0,0,3
459503,1,1,42,1,5,6,2,4,5,0,0,0,0,0,0,0,0,1,3
459504,1,1,77,1,7,1,2,2,5,0,0,0,0,0,0,0,0,0,1
459505,0,0,42,1,2,-1,0,1,5,0,1,1,0,0,0,0,0,0,
459506,0,0,27,1,-1,1,0,1,5,0,0,0,0,0,0,0,0,0,1
459507,1,1,69,0,7,-1,2,2,0,1,0,0,1,1,0,1,0,0,4
459507,1,1,67,0,7,-1,2,2,0,0,0,0,0,0,0,0,0,1,4
459508,0,0,23,0,5,-1,0,3,5,0,1,1,0,0,0,0,1,0,4
459509,1,0,30,1,5,1,0,1,5,1,0,0,0,0,1,0,0,0,4
459509,1,0,26,1,5,1,0,1,5,0,0,0,0,0,0,0,0,1,4
459510,0,0,23,0,5,0,0,3,5,0,1,0,0,1,0,0,0,0,4
459511,1,1,87,0,0,1,0,1,5,1,0,0,1,0,0,0,0,0,1
459512,1,1,65,1,7,0,2,2,5,0,0,0,0,0,1,0,0,0,2
459512,1,1,67,1,7,1,2,2,5,0,0,0,0,0,0,0,0,1,2
459513,0,0,32,1,5,3,0,2,5,0,1,1,0,0,0,0,0,0,3
459515,1,1,58,1,2,0,0,1,5,1,0,0,1,0,0,0,0,0,4
459515,1,1,55,1,2,1,0,1,5,0,0,0,0,0,0,0,0,1,4
459516,0,-1,63,1,0,-1,1,2,5,0,1,0,0,0,0,0,0,0,3
459516,0,-1,56,1,0,-1,1,2,5,0,0,0,0,0,0,0,0,1,3
459517,1,0,31,1,5,1,0,4,5,1,0,0,0,0,0,0,0,0,4
459518,1,1,60,-1,-1,-1,1,4,5,0,0,0,1,0,0,0,0,0,2
459518,1,1,63,-1,-1,-1,1,4,5,0,0,0,0,0,0,0,0,1,2
459519,0,1,45,1,0,-1,1,2,5,0,1,0,0,0,0,0,0,0,1
459520,0,1,43,1,1,0,0,1,5,0,0,0,0,0,0,0,0,0,2
459521,0,1,46,1,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1
459522,1,1,47,1,3,-1,1,4,5,1,0,0,0,0,0,0,1,0,2
459523,0,0,19,0,1,1,0,4,5,0,1,1,0,1,0,0,0,0,4
459524,0,0,35,1,0,1,0,1,5,0,0,0,0,0,1,0,0,0,3
459525,0,1,62,1,0,-1,2,3,5,0,0,0,1,0,0,0,0,0,3
459526,0,0,45,1,5,4,0,1,5,0,0,1,0,0,0,0,0,0,1
459527,1,1,46,1,0,1,1,4,5,1,0,0,1,0,0,0,0,0,2
459528,0,1,52,1,1,0,1,2,5,0,1,0,0,0,0,0,0,0,3
459529,0,1,89,0,7,1,2,2,5,0,0,0,0,1,0,0,0,0,1
459530,0,1,37,1,7,1,2,2,5,0,0,0,0,0,1,0,0,0,3
